"draw","beta_0","sigma2_w","eta","rho"
65,0.0181110350610193,0.0116103758953544,0.293195088214804,0.489539921239088
66,0.0216492887624468,0.0126851556060343,0.267151359553466,0.500761824554033
67,0.0238154549848107,0.00939610512447372,0.267955404238078,0.557957544763164
68,0.0159043844385916,0.0137701164641514,0.237583708261843,0.559513817537376
69,0.0089500539432135,0.00904915777487483,0.262145790822502,0.516270930800831
70,0.0205760499816928,0.0216587268441101,0.324475268543144,0.680864905571394
71,0.0203940220571922,0.0195820654245845,0.273818625471689,0.627729297334422
72,0.0224010903144947,0.0143258009062366,0.256300494255929,0.654538911381731
73,0.0207427904701657,0.0074799617974412,0.191372773225747,0.394312647461487
74,0.0197168460618295,0.0102559494390614,0.217420579352431,0.498856416281339
75,0.02531523472294,0.0125765893069017,0.266164809620349,0.521102244387225
76,0.0172966416996138,0.00809600124428608,0.272680649311777,0.479050998733333
77,0.0191344096920225,0.0108316887044269,0.23496861259749,0.543986530384088
78,0.0224049597782347,0.011111914569604,0.254063615321172,0.589449702996621
79,0.0222571412576694,0.0120734951644283,0.229133278547773,0.534724704351138
80,0.0208303757667402,0.0123338589825837,0.23486357406169,0.475741016611284
81,0.0186924776022224,0.0108924615677834,0.2481410672815,0.543501280077531
82,0.0162979194471574,0.0113195508872864,0.254804704835375,0.535003199588941
83,0.0202515650001504,0.0139050019312455,0.267343644869145,0.62363576701168
84,0.0240766559698744,0.0184413816942156,0.289452075591542,0.632024855277844
85,0.0162826208891368,0.0163351299499302,0.428925073433825,0.666945291175559
86,0.0168234712836104,0.0168217519868344,0.430871859070375,0.69211884366032
87,0.0191191110504333,0.014411895046293,0.504228838215403,0.603663250937103
88,0.0172401457104994,0.0195890237424715,0.508691033106531,0.737381543672027
89,0.0241792154313846,0.0236324695324436,0.50732851929681,0.791917653024707
90,0.0133381690450615,0.0261613625797798,0.478644229804006,0.801223929947929
91,0.0211429697111855,0.0195502333077687,0.516811718502177,0.68492298805527
92,0.0208480948561234,0.0197962857444741,0.535343899175852,0.71952335731319
93,0.0262881105916631,0.0227126136827011,0.493190290122235,0.736748748349989
94,0.0199338839862885,0.0108403941857621,0.427400625280289,0.656152354759132
95,0.0198735946471387,0.0139480947338899,0.372579903568132,0.631548666808786
96,0.011248286410234,0.0107618882783416,0.414295617968789,0.569023118479037
97,0.0191245314157952,0.0139012559967841,0.259573230611175,0.561292610751835
98,0.0199040166953304,0.0162754255589216,0.21318715856688,0.670247168031548
99,0.0258133306487032,0.0143482098112964,0.24259878553229,0.636929537006864
100,0.0184507134042587,0.0141739151013816,0.252582497741704,0.670801764144811
101,0.0199004028360123,0.0119357048516976,0.283048077666988,0.677550801095881
102,0.0140546962241725,0.0109000759129346,0.25410546292853,0.591969168224256
103,0.0236335126850079,0.0105138206684478,0.238146819887172,0.550647495296553
104,0.0229642520426653,0.00874227857560663,0.259868536043365,0.536884911435077
105,0.0218841067163553,0.0118767459378067,0.348631659676353,0.509205492795526
106,0.0199931605504517,0.014190639723036,0.413332219793708,0.562656532860211
107,0.0165973136867133,0.011288950986599,0.443657774596952,0.602758719294757
108,0.0115580266819707,0.00971207629120296,0.428431524466496,0.568278414824911
109,0.0234601344547718,0.0129813926138844,0.425597187745149,0.622024717786657
110,0.0176901505270222,0.0133849477226294,0.508204523601935,0.535830424888465
111,0.0146630623139535,0.0133084522581532,0.428673565247438,0.571958663417854
112,0.0150173216892947,0.00851854351097058,0.447259609706002,0.432011654520732
113,0.0149788480357556,0.0102487177179788,0.369119955875145,0.597197960284672
114,0.0193638076982428,0.013499185007348,0.361414778263659,0.543867395600861
115,0.0190194295081654,0.0213549493918343,0.415950338260116,0.722239532403764
116,0.0250925938185516,0.0136316727660648,0.512517310603496,0.650266820372388
117,0.0171718820202774,0.0186811703705187,0.393634418269737,0.695281317187876
118,0.0184126370652622,0.0165835945430376,0.435083389655736,0.703381293367275
119,0.018834688673027,0.0178662844336263,0.386932039927423,0.682702535455253
120,0.0233923569295716,0.0359371611495304,0.258421918989743,0.828255395509232
121,0.0169754464794464,0.0351373633797212,0.239970154097261,0.827037757741475
122,0.0223238024629232,0.0330341089853543,0.244279076746727,0.807002188096446
123,0.0220888639056196,0.0281355239121571,0.272948970530657,0.801843301361201
124,0.0103984442521636,0.0170302624841824,0.25883075317835,0.674597817669336
125,0.0275241713025468,0.0144455206557849,0.287131198018422,0.639917515916137
126,0.0204691437363698,0.0158250646643683,0.388413086470253,0.681507177130562
127,0.0195873905747019,0.0144485040716194,0.402241702605534,0.694041477153404
128,0.0239957165731124,0.0095480259889094,0.445816064639306,0.526071596396522
129,0.0237259735129638,0.0109008780117309,0.262460116554198,0.477337282138139
130,0.0230457523305952,0.0160295059747254,0.253855292134057,0.597518656898541
131,0.0247177379049133,0.0177446342393112,0.217585960886192,0.650431507728633
132,0.0205390836117332,0.0113357736079082,0.26451755934496,0.530768955061509
133,0.0225227982152444,0.0118208350720324,0.255207250935392,0.597038353318954
134,0.0209985417925361,0.0128914147886175,0.258101953716932,0.522378603951876
135,0.0132528142039585,0.010940968385987,0.203782936374658,0.501241013503309
136,0.0190346275203511,0.0112597272485705,0.246973479037547,0.46508443182833
137,0.0208496905148804,0.0119434056551195,0.175971966051281,0.450100560024886
138,0.0295150399305441,0.0101778010670042,0.271737371258053,0.449929205087628
139,0.0171445242267085,0.0142446511630787,0.260936329682526,0.606204882653378
140,0.0211570424873572,0.0107316107384319,0.286772621054822,0.531568926645843
141,0.0144212395195341,0.0154520000042451,0.272408379501333,0.503535916645109
142,0.0131458394539913,0.0116681704849968,0.25768913050337,0.497113774557207
143,0.0160369745956409,0.0101078046434097,0.296451572875146,0.493969104121041
144,0.0196138718021921,0.0121034413487533,0.227720793359102,0.486746863687747
145,0.020751468794629,0.0131555296919773,0.250810308488951,0.560112016213569
146,0.0158465281029731,0.017796937951848,0.246797747709984,0.745984188946263
147,0.0231067496210214,0.015770156472437,0.269669419419555,0.666904213821623
148,0.0204525559195849,0.0139565836633527,0.263796973976,0.625934473976716
149,0.0177782886060523,0.0184237275742091,0.242080551015393,0.726186502001103
150,0.020215887297171,0.0142327721177424,0.221602195736664,0.650345780522627
151,0.0187534777704475,0.0127057962006148,0.269418151488288,0.485063783853572
152,0.0222359826152022,0.00884856458884314,0.245084112154809,0.3843174755644
153,0.0182698757600343,0.0121060404982617,0.260464270293146,0.474011133211508
154,0.0192412660973683,0.0166502715944662,0.234341503284122,0.632915592194743
155,0.0210658921782823,0.0138539233497365,0.278980278755234,0.555181170832061
156,0.0285475293715709,0.0106347846611455,0.313622775156625,0.427925978379858
157,0.0129944658756786,0.0104446486850622,0.269952296709962,0.437775018248931
158,0.0142468873160987,0.013653708019841,0.213535785354535,0.68781206495435
159,0.0203010182889336,0.0188032057219653,0.257821031754107,0.691343155997292
160,0.0184706008660719,0.0101537662500814,0.367907162377204,0.463734672078311
161,0.0247254474777767,0.0132397456280134,0.258781436712289,0.604450503878142
162,0.0163359548202924,0.00954727850280017,0.221279634408806,0.553073932826923
163,0.0241142925094642,0.0102598919247094,0.250886117204875,0.495012653350192
164,0.0189997607863079,0.0145735624133558,0.269961727940911,0.639269733466546
165,0.0160710807913723,0.0113035406045598,0.268355520511661,0.597997963698086
166,0.0147487319454382,0.0163666914208103,0.224609772964511,0.637459934179596
167,0.0173494659410018,0.00782538409839015,0.243306518186905,0.407885971691736
168,0.0150149081459244,0.0110915995219532,0.236117996464725,0.507856114867884
169,0.0218088283392435,0.0102011108135294,0.270628915161616,0.519371836326744
170,0.0216720940887358,0.0134063558515803,0.27877034831771,0.658606289280124
171,0.0227262230559823,0.00990810452363553,0.240100836596675,0.411606224550704
172,0.0239807755708376,0.00893561824674182,0.243813368939278,0.429692528243891
173,0.0207444902517152,0.0100437451178326,0.261644719977692,0.464890670464455
174,0.0183177937726289,0.0142341967364835,0.255908266211552,0.485063823689452
175,0.0176727688262842,0.0103313866783143,0.267732563891468,0.426174851904873
176,0.0177877291551174,0.014832728899744,0.238133955405745,0.528508405976254
177,0.012819966777601,0.0128288344392442,0.312575496650122,0.557747125913912
178,0.0124166329143534,0.0123942059956554,0.421276608465738,0.591251108197988
179,0.0187560472039562,0.0120104321562973,0.424925312009127,0.561701637292072
180,0.0233514355792436,0.0127627420623775,0.556889704870453,0.548080737623181
181,0.02294003666927,0.0121043761670887,0.372875373855572,0.600972101070201
182,0.0185338190071559,0.0132790505257103,0.436006984574597,0.577389976153965
183,0.0203089027019829,0.0102795664790245,0.468737021455589,0.525965393301675
184,0.0201999016293876,0.00977623458194159,0.423324380691468,0.49860232379518
185,0.0172036892314901,0.0117231217393427,0.449299328602232,0.636752789025931
186,0.0205630937781984,0.0107827405315608,0.462799184966489,0.596434857108614
187,0.0168951942986932,0.0169773500856279,0.385156495673469,0.664002827021792
188,0.0236252968136356,0.0112884132170475,0.272491754862315,0.588854901334062
189,0.0208362258302576,0.00969034220523825,0.250191732754777,0.56422143142218
190,0.0180130181715459,0.0233411845925493,0.260796635971898,0.688498793468496
191,0.0187651038614848,0.017913732885733,0.235909526184379,0.635875675447988
192,0.0153319320293927,0.0106768666066859,0.278321111615581,0.536244588850309
193,0.0226470402263479,0.0086443485319611,0.240279605063376,0.396204617588996
194,0.0141847790372424,0.0121371166851387,0.218251348139427,0.51010217088576
195,0.0141366793001983,0.0100671159364682,0.412933093361824,0.570022254368717
196,0.0166061382062225,0.0155132721022211,0.426013399008706,0.619261889166305
197,0.0153907616407868,0.0110776468032724,0.451962082847431,0.60030410945376
198,0.0258999296594585,0.0128317694297391,0.457923257918457,0.701944794838062
199,0.0177249308857754,0.0116457609716342,0.430139186969735,0.54950149195083
200,0.0151526137912804,0.0130704849152488,0.271857979863863,0.565668781082534
201,0.022370930918501,0.0112791765228076,0.217974778355451,0.452256245709785
202,0.0206389052508009,0.0107798940611355,0.194706870458832,0.444405496777344
203,0.0190192701303273,0.0141617366744179,0.257969738032174,0.603003919530395
204,0.0148928005711874,0.0103531454395387,0.263176160227711,0.543854434290046
205,0.0228104361360706,0.0127871397060581,0.412926272235766,0.424827355095556
206,0.0256120304325738,0.0160046964987392,0.439433896672036,0.638582016854371
207,0.0152247880361962,0.0150403939831843,0.437019586030835,0.640410399687045
208,0.0253149280662203,0.0156600137123365,0.43164884123632,0.696198700532512
209,0.0165641530639438,0.0123705820165885,0.493985155537119,0.611198673645567
210,0.0228675379353682,0.0146412822268591,0.441237645485185,0.641143895678499
211,0.0217006514792899,0.0209002367763665,0.434431728555271,0.764348520576349
212,0.0135728010229353,0.0297580924458786,0.497784382229331,0.800182187841656
213,0.0233735316964559,0.0147726846584639,0.442172565519748,0.724427489604992
214,0.0109889841642178,0.013897085931813,0.425254972086169,0.618379497701319
215,0.01738797077273,0.0147386634502158,0.427212973921053,0.648371479980912
216,0.0188444385916545,0.0123122177723737,0.427212973921053,0.638409326843856
217,0.0204122571667074,0.0155340794691312,0.383963413724419,0.633401002490803
218,0.0197667197984102,0.0146219093085903,0.417935279978366,0.644670125375086
219,0.0201132930785044,0.0169755978297914,0.434386941142423,0.675953082941551
220,0.0219157495802152,0.023131758439434,0.342614441701908,0.739221381434524
221,0.0253815352642241,0.0307429533061155,0.417883261722228,0.791487041566596
222,0.0224450127525128,0.0156477962772531,0.479722276658143,0.696698777054583
223,0.0176319797500969,0.0191228229499865,0.43714493023072,0.683230646583701
224,0.0161785578170302,0.0128134114313244,0.485520366699587,0.664915687157224
225,0.0237087563279014,0.0174334518669021,0.512573023207976,0.727611741762486
226,0.0217947759544722,0.0154229089300518,0.372647533400114,0.712373465168117
227,0.0174226812260748,0.0215145742653508,0.50835934177147,0.686721840840772
228,0.0214091936029713,0.0211276060462899,0.405595777128681,0.739827532425413
229,0.0163286988601562,0.0168604878851067,0.508293935835665,0.594203525737472
230,0.0113403877514857,0.0235475607557626,0.448601925086717,0.623391660611643
231,0.0199178840789843,0.0121728008389961,0.452941290617172,0.572563657066054
232,0.0173954441490235,0.0104327873061505,0.425412527250477,0.553272017737639
233,0.00963493041496802,0.0130005669188267,0.454944131332033,0.62216227838904
234,0.0131901952618457,0.0194056364662412,0.453234098898926,0.778625865268189
235,0.0211034649665901,0.025368889758864,0.312160610514135,0.799824272438477
236,0.0195765410369248,0.0191916442941837,0.473998122949996,0.801179240918465
237,0.0191969293183369,0.0195101663744622,0.427215882175067,0.79794906549608
238,0.0241893662480626,0.0168503739219564,0.494488016646423,0.721309141270724
239,0.0210042531426745,0.0208034101640515,0.41750369302522,0.806021004466365
240,0.0229647497342233,0.014125235095169,0.408167486246449,0.641260609002106
241,0.0116911571129953,0.0173350131295356,0.428861250612402,0.67404626559267
242,0.0252763785713774,0.0160572925233784,0.398779504647455,0.738575476610747
243,0.021533487482342,0.0189131373991099,0.461321427028791,0.700534983111069
244,0.0266167571434621,0.021484269057021,0.466591428318353,0.752985792988981
245,0.0218017194762717,0.0213856822116244,0.429920414614398,0.79264249989072
246,0.0173113866761295,0.0245571075250669,0.451415074640221,0.791995580587995
247,0.0285671645823902,0.0152794481116405,0.455994916687169,0.669051684912175
248,0.0156959699448155,0.0282078027659593,0.430779088628986,0.83475074851935
249,0.0171702471832836,0.0243984953427895,0.432033623597632,0.758821433533064
250,0.0173936611463009,0.0233304839529608,0.426686893401646,0.804411145687487
251,0.0231307322279969,0.0172346549690459,0.453702840052694,0.719647799086156
252,0.0215309417435035,0.0155545089137687,0.34923133862715,0.700180697031394
253,0.0154608448412717,0.0276160287622208,0.371202562130252,0.810723748276116
254,0.0231594763034258,0.0222415060632447,0.269555645796447,0.770971128633329
255,0.0228829484783154,0.0248387893173101,0.508335239464897,0.770960301966349
256,0.0234883952535937,0.0277489566397012,0.40712319498514,0.76206624965272
257,0.0175529862849572,0.0148249483795507,0.522271216243405,0.661115170074087
258,0.0248383940620598,0.00965031555675919,0.436584087405551,0.554029780977556
259,0.0226046087660411,0.0123157028183318,0.390696912813032,0.616663159932625
260,0.0131478739182684,0.0205348591876822,0.502579764600974,0.726226754761211
261,0.0129965427452545,0.0195939174993381,0.444515234894618,0.695531379386719
262,0.0228402418897829,0.0191822581466395,0.393865731963861,0.742106534667763
263,0.0204359747884073,0.0203957644436136,0.428865686073597,0.671397787731515
264,0.0195845747236504,0.0144903662461933,0.433738577514843,0.556386334428213
265,0.014307448293462,0.0115598388162379,0.426707059642659,0.569853876928048
266,0.0232186538977635,0.0172688823340646,0.324115818840204,0.570631766779376
267,0.0252554408667523,0.0144065971943853,0.270824239386473,0.683078413878067
268,0.0270300920669051,0.0136903555120592,0.245826196070433,0.607276699557694
269,0.017938359132416,0.016430953770377,0.228909378984892,0.663844932954427
270,0.0187187137804894,0.0210927029733978,0.271439579221566,0.708998569804143
271,0.0187306198411422,0.0158283593075684,0.230690374919054,0.654817291790385
272,0.0237561438048461,0.0109441503968136,0.247152141779382,0.567730554919851
273,0.018833894522626,0.0127700131392536,0.440063500219031,0.565810180825157
274,0.0175699895242193,0.0133398951787928,0.44956320988224,0.65031872486832
275,0.0232963066667207,0.0109329434577637,0.432510100282359,0.530031952737082
276,0.0154065435597842,0.0115912249697682,0.418991209305022,0.526135552584931
277,0.0143242099487263,0.011884650907665,0.415032681212427,0.532232239057744
278,0.0122366500310383,0.0149698991229861,0.593582428741763,0.730443188290473
279,0.0223785483814657,0.0119802728652221,0.484628277784075,0.68229868420562
280,0.0202861710792031,0.0137033405230222,0.4463629835146,0.554204833040372
281,0.0219618604630408,0.0138900267032013,0.437640846387344,0.623852295554218
282,0.0201719420935051,0.0138332796055904,0.406514432104923,0.593001080584453
283,0.0191253732167641,0.0134169121861074,0.443858929062782,0.603605818333343
284,0.017516588220763,0.0181098677598264,0.448059026065268,0.753734232799528
285,0.0191147017296726,0.018265477158988,0.426873119590808,0.693727111923791
286,0.0228114935828549,0.0161565868445556,0.42521694676992,0.674769576639602
287,0.0183005348988792,0.0113438134294731,0.416454126668402,0.546320035283989
288,0.020342608697106,0.0129968394360113,0.442603956427581,0.557208941552504
289,0.0134990672734507,0.00980271551456957,0.432246405093661,0.525333693657042
290,0.0198744960025386,0.0124856830987941,0.407949087918676,0.539370796684739
291,0.0217277628823391,0.015241806160442,0.468240149265635,0.569001203024642
292,0.0194745782740073,0.0228363300720227,0.500577665894912,0.747052813988773
293,0.0171531492204239,0.0117148240901361,0.432374459078686,0.576350375037274
294,0.0180215717358933,0.0122886684658556,0.443862231720898,0.574106371879159
295,0.020454782598566,0.014690221938845,0.441793130931634,0.596844627395136
296,0.0271410204516982,0.014301095796047,0.457315129883138,0.637201504701099
297,0.018626960031482,0.0240213870141233,0.494271615226693,0.766644204795428
298,0.0207947534466961,0.0212033506489372,0.439092170909855,0.747615505887317
299,0.0147234263671438,0.016750917350549,0.442205329107198,0.711560028735934
300,0.0153208293377978,0.0129872303082593,0.439414224402528,0.641336310772208
301,0.0223092029055273,0.0141980737973854,0.402819586297776,0.547577451027338
302,0.0188126496013352,0.0155935875518915,0.42801557053755,0.652368283017471
303,0.0157546448982198,0.0146660507941512,0.559487034508104,0.620848443875161
304,0.0232172636491052,0.0158533366580038,0.426512960908741,0.597534640591133
305,0.0188088085484067,0.0191007574353923,0.415144746385294,0.755699448236709
306,0.0230096469202443,0.013750032485723,0.445014376500405,0.639399993439726
307,0.0179832401107875,0.011462853135015,0.434878375092688,0.505598164643299
308,0.0205428234960766,0.0113894903237848,0.42508579189167,0.563691109215481
309,0.0224623594235969,0.0250628048250085,0.404130455499394,0.788383915479974
310,0.0201346094512222,0.018569832501688,0.428220323311266,0.652974176910836
311,0.0175049701143447,0.0145914053983973,0.381225263015776,0.578761415188418
312,0.0210886672851895,0.0104435886794406,0.427491714234328,0.548516076555182
313,0.0165973077922812,0.0122402763791887,0.498513893369273,0.543673953397384
314,0.01055288025619,0.013084819082543,0.467200397788076,0.605190630686769
315,0.0162501820412444,0.0139942253810032,0.521115585492066,0.683092424608628
316,0.0197964278064236,0.0161388345018171,0.445697805905641,0.717191634734937
317,0.0119174796933147,0.0127090352323352,0.434540281676033,0.622704657038798
318,0.0212980928311969,0.0108828694009318,0.516600514281798,0.553729970292439
319,0.0205825004480983,0.0134963562123754,0.44249276710599,0.602618465780205
320,0.0139568917634178,0.0161068973225589,0.523868184266976,0.760610172293087
321,0.0144675162900132,0.0191257765983664,0.443509998811799,0.774148944433231
322,0.0156782617664855,0.0263647536835828,0.447136857801089,0.814345025151467
323,0.0213850513031955,0.0270916145607299,0.382495546437151,0.742419768256666
324,0.0230781023170203,0.0172010483193574,0.501951599881472,0.689077270504595
325,0.0205676890493121,0.0172035014744745,0.40091132955449,0.68383955423283
326,0.025137867229805,0.0125058232345244,0.405395557980684,0.637793748218649
327,0.0213645398422879,0.0168333864625477,0.433362042884518,0.686738943642897
328,0.0279750544189567,0.0109302497509975,0.45237988439999,0.611578801470405
329,0.0152046381705333,0.0167554360780806,0.455533183240695,0.693438697413387
330,0.0117212829833592,0.0235173610233856,0.402420927753836,0.736142648786828
331,0.020666518712363,0.0174730805176178,0.443283482697225,0.734732588120889
332,0.0272334096525752,0.0148884946065745,0.432599081782615,0.684076222399297
333,0.023024770604821,0.0132458602228796,0.286265237647682,0.657889907950464
334,0.023502222903649,0.0135753974226707,0.211493264391987,0.564808478173076
335,0.0158923022546194,0.0123958894475232,0.227129599762827,0.590238105759174
336,0.0183215495172712,0.00879103710869571,0.173166842500558,0.428639069330299
337,0.0237745283444174,0.0131953116889393,0.281106063220137,0.512604849078433
338,0.0240386423800573,0.0133885893774367,0.224323269693191,0.532249507501034
339,0.0174500932679892,0.00930886987886036,0.215747398236619,0.517563195367054
340,0.0209086450192293,0.0107639778755691,0.255595907216641,0.542495530363213
341,0.0258414829704623,0.00923594931003256,0.249880185048822,0.433857163791192
342,0.0253570599245513,0.0126671625226697,0.253345044250111,0.567085879762663
343,0.0199543603620544,0.0118366088206097,0.246358142982752,0.588322960407629
344,0.0152898729606071,0.011643635951499,0.245668241908431,0.530308986845482
345,0.020383062156029,0.013509574782867,0.278853231263592,0.576320881351519
346,0.0140089337049876,0.0135958730589078,0.222340853196193,0.610792560113606
347,0.0149513541613781,0.0180740950512566,0.257465888140339,0.732025898466804
348,0.0215305127646212,0.0135522077595946,0.268386571657072,0.604217162003139
349,0.0126334833473113,0.0102948470993976,0.259234460504715,0.472341216646854
350,0.0117937964854345,0.0100687863464272,0.270637860584405,0.563207294128988
351,0.0183743512481484,0.0112049604767987,0.233280584549755,0.51646813273699
352,0.0191030740347848,0.0145968627211889,0.255543515586467,0.56479062637732
353,0.0147988867504947,0.0129510140656656,0.26687058661297,0.551238934621424
354,0.0191281974994619,0.00945122318063532,0.236398093379987,0.531102304427231
355,0.0124620153610991,0.00920698534166192,0.265791781363702,0.415641817785164
356,0.0169620612049262,0.0172451303372911,0.241859776775808,0.603420188284536
357,0.0213357108709618,0.0118237288116037,0.221034908559616,0.472096870951867
358,0.0267310179950272,0.0118820843710862,0.244825816548235,0.547878157922421
359,0.0140396135160637,0.0161205072191504,0.228744584899242,0.573001873962286
360,0.0220724366911301,0.0118686719125524,0.263299014823098,0.540994811028005
361,0.0123196720089452,0.00919224562654131,0.244279603717602,0.413353335132463
362,0.0220638986959947,0.0115087671053144,0.269318936696133,0.534959621640714
363,0.0262432768591631,0.0166946252980127,0.229928380722087,0.652579022243895
364,0.0201378940142282,0.0126550162568144,0.240046799972648,0.637654650363352
365,0.0179319195924223,0.0208021302617314,0.283168597351048,0.658375366465029
366,0.0209710575746267,0.0191555056315266,0.422085621960228,0.670449195096844
367,0.0181068065939647,0.0146495584591566,0.436901996111834,0.689998911772989
368,0.0165715361381271,0.0146405307636029,0.356871743303783,0.690736538009645
369,0.0185727840402436,0.0194027910470263,0.436601459043614,0.727122247537391
370,0.0196324497558874,0.0140803184793792,0.467012977247441,0.700313338859074
371,0.0168041275442619,0.0139951622431727,0.252196741299242,0.655185014719757
372,0.0179459653115312,0.0142791595837376,0.246865395684178,0.591974318001047
373,0.0203200966501072,0.0129869823269007,0.266434363961784,0.571677176687701
374,0.0176519787459476,0.0168261455525194,0.254790867367242,0.657661177577177
375,0.0211743302361315,0.015982816591693,0.263901996903703,0.658662707239995
376,0.0190038920427202,0.014876455805279,0.259545680217655,0.632969010650657
377,0.0227271855944696,0.0151078170733523,0.240662777023782,0.612537180434467
378,0.0261826613547229,0.0159727852592774,0.258421517908854,0.653286503575316
379,0.0250676984499553,0.015689168987683,0.269603893361077,0.564319271168641
380,0.0183803037571988,0.0114922415163993,0.347329767333707,0.530813055573201
381,0.0181124349952989,0.0131333595878707,0.437677579381257,0.627942274877407
382,0.0204495366005254,0.0196503505018093,0.348280277855004,0.655124761953539
383,0.0284685916850263,0.0169663131915871,0.209105155863002,0.685409719194583
384,0.0264015872487689,0.0105262975542235,0.26376529233865,0.553495591346531
385,0.0156502274327363,0.0237553354207692,0.260474282027084,0.770341299789996
386,0.0188925863650223,0.0210457869335586,0.427551150828871,0.720174787231491
387,0.01734665905563,0.0169235079405942,0.427957448163476,0.756757300930984
388,0.0208113274655649,0.0216827062454025,0.44682272494932,0.716445627620831
389,0.0170836573537899,0.0271574809078897,0.440196315141612,0.811920442914373
