"index","area_id","observed","expected","covariate_raw","covariate_std","fitted_values","risk_carbayes"
44,"S02000645",47,84.86335508,8,-1.0561347201905,49.1022699597092,0.578603920542864
45,"S02000646",85,91.2947738,44,1.63809790286555,90.5785641827579,0.992154976813776
46,"S02000647",68,70.3844261,36,1.03937954218642,72.3833236628685,1.02839971388029
47,"S02000648",141,99.98750336,38,1.18905913235621,136.487060785971,1.36504119214335
48,"S02000650",56,72.4372567,15,-0.532256154596272,56.9125093862668,0.7856800765105
49,"S02000651",58,66.24486715,15.5,-0.494836257053827,55.616186684282,0.839554656489065
50,"S02000652",91,65.59669526,51.5,2.19939636600223,88.2461142525608,1.34528292778755
51,"S02000653",83,62.16932035,34.5,0.927119849559089,82.2896421362899,1.32363747380568
52,"S02000654",174,140.627722,41.5,1.45099841515332,169.579486230414,1.20587522729277
53,"S02000655",53,70.74429283,15,-0.532256154596272,55.8042281294575,0.788815972244662
54,"S02000657",97,97.64208151,29.5,0.552920874134638,99.1347271149792,1.01528690890133
55,"S02000658",139,180.1595854,17,-0.382576564426492,143.852576345758,0.798473065012712
56,"S02000659",116,132.6875095,20,-0.158057179171821,117.135508624659,0.882792276877118
57,"S02000661",63,97.5467092,10,-0.906455130020724,65.7843262889186,0.674387960684979
58,"S02000662",76,57.00895043,44,1.63809790286555,75.8191339658342,1.32995140927793
59,"S02000663",153,117.6640757,38,1.18905913235621,149.144595128506,1.26754571640685
60,"S02000664",67,102.2691135,17,-0.382576564426492,67.5806879923905,0.660812298841238
61,"S02000665",76,88.98627122,16,-0.457416359511382,71.7632617314194,0.806453183705155
62,"S02000666",139,129.3541976,33.5,0.852280054474199,135.789820472435,1.04975194459739
63,"S02000667",114,127.5835446,29,0.515500976592193,120.242364623249,0.94245982113315
64,"S02000668",52,55.78524076,16,-0.457416359511382,44.3937655287277,0.795797686339998
65,"S02000669",89,75.24226171,27.5,0.403241283964857,79.5361422847423,1.05706740437032
66,"S02000670",72,61.39559465,25,0.216141796252631,66.6875817976111,1.08619490010284
67,"S02000671",58,74.4028976,20.5,-0.120637281629376,55.1353757083377,0.741038017158322
68,"S02000672",37,83.47375548,9,-0.981294925105615,43.7829819059059,0.524511945750376
69,"S02000673",65,61.50139743,39.5,1.30131882498354,66.7275013472201,1.08497536861936
70,"S02000674",97,74.22580837,22,-0.00837758900203998,91.182303196883,1.22844473100729
71,"S02000675",78,102.7731478,22,-0.00837758900203998,77.6725992991816,0.7557674447253
72,"S02000676",74,82.36911476,34,0.889699952016644,77.6881964199658,0.943171438060576
73,"S02000677",45,78.61215867,6,-1.20581431036029,43.6218109230409,0.55489903420866
74,"S02000678",89,75.03754421,39,1.2638989274411,85.2620527294691,1.13625857065438
75,"S02000679",41,84.51764107,7,-1.1309745152754,45.7803879037279,0.541666654726097
76,"S02000680",65,85.06878547,26,0.290981591337521,72.2789868606992,0.8496534476349
77,"S02000681",25,78.47937834,7,-1.1309745152754,33.0637778352914,0.421305297450849
78,"S02000682",26,62.23790559,9,-0.981294925105615,32.7074277634601,0.525522628909211
79,"S02000683",33,60.5430263,8,-1.0561347201905,32.6975871504908,0.540071898429213
80,"S02000684",106,71.73843154,34,0.889699952016644,98.4685086070463,1.37260470424618
81,"S02000685",121,87.8257959,44,1.63809790286555,116.960880966315,1.33173721647213
82,"S02000686",84,95.53690317,8,-1.0561347201905,77.8336856663866,0.814697599396622
83,"S02000687",70,74.68039888,29.5,0.552920874134638,72.7237021988482,0.973799059585958
84,"S02000688",90,120.0659289,21,-0.0832173840869303,87.9690341270865,0.732672748489322
85,"S02000689",71,136.7435967,4,-1.35549390053007,73.2158739214376,0.535424514846315
86,"S02000690",54,123.5241458,6.5,-1.16839441281784,58.207932767473,0.471227162839227
87,"S02000691",144,115.1570183,38,1.18905913235621,136.681148773537,1.18691114785087
88,"S02000692",145,132.6230478,35,0.964539747101535,142.917201034927,1.07761964006777
89,"S02000693",69,94.86851579,46,1.78777749303533,74.0847782726619,0.780920600008703
90,"S02000694",69,92.55372038,39,1.2638989274411,76.5594778452269,0.827189631393475
91,"S02000695",37,113.6256883,9,-0.981294925105615,46.2495237783044,0.407034047232297
92,"S02000696",60,73.41191634,35,0.964539747101535,66.7836453836249,0.909711239171623
93,"S02000697",93,86.93644242,29,0.515500976592193,92.8293299773313,1.06778385902729
94,"S02000698",81,85.09835924,25,0.216141796252631,82.3847575834964,0.968112174185985
95,"S02000699",87,93.4632044,27,0.365821386422412,90.5366846468853,0.96868800110266
96,"S02000700",55,47.65304501,40,1.33873872252599,53.4045965600912,1.12069641192676
97,"S02000701",105,88.29383718,38,1.18905913235621,104.638565518955,1.18511743130649
98,"S02000702",61,86.25652691,9,-0.981294925105615,57.5584137230809,0.667293430248325
99,"S02000703",70,62.87341343,27,0.365821386422412,67.4529190346848,1.07283691714596
100,"S02000704",104,71.2339661,34,0.889699952016644,96.2220542294486,1.35078894939487
101,"S02000705",148,139.8972358,22,-0.00837758900203998,144.132417553798,1.03027351991323
102,"S02000706",103,93.08000755,28,0.440661181507302,99.4563461703332,1.06850384726181
103,"S02000707",110,86.82163237,25.5,0.253561693795076,101.46545649346,1.16866561620327
104,"S02000708",85,78.1001706,36,1.03937954218642,83.7143176688993,1.07188392836749
105,"S02000709",129,127.6956202,29,0.515500976592193,128.530553006405,1.00653846079526
106,"S02000710",80,89.52005117,25.5,0.253561693795076,84.2204303161418,0.940799622156223
107,"S02000711",55,67.11866384,16,-0.457416359511382,60.3015060808299,0.898431265327016
108,"S02000712",88,74.70588321,47,1.86261728812022,91.3448755079287,1.22272666599973
109,"S02000713",85,74.5575401,22,-0.00837758900203998,84.6328883837023,1.13513520255884
110,"S02000714",96,68.87211038,38.5,1.22647902989865,92.7406209412523,1.34656278760094
111,"S02000715",88,59.72261542,45,1.71293769795044,86.9870652064781,1.45651801406788
112,"S02000716",93,58.76786947,45.5,1.75035759549288,88.1442302701286,1.49987112115958
113,"S02000923",63,125.7642098,10.5,-0.869035232478279,66.0672309859235,0.525326172612929
114,"S02000925",52,91.36114808,16,-0.457416359511382,50.8438478513197,0.556514983883504
115,"S02000926",52,72.55551167,27,0.365821386422412,50.3263728817063,0.693625773195602
116,"S02000927",35,69.59429987,6.5,-1.16839441281784,35.9123234303699,0.516023920025821
117,"S02001184",87,94.86185741,32,0.740020361846863,87.9216670614613,0.926838978931831
118,"S02001185",102,109.0560986,29,0.515500976592193,99.2668387745085,0.910236475069616
119,"S02001186",106,128.8913491,32,0.740020361846863,111.382648187929,0.864159223762277
120,"S02001187",88,118.3272927,22.5,0.0290423085404052,89.979319125549,0.76042743032816
121,"S02001188",109,132.7412533,28,0.440661181507302,108.05868655188,0.81405504216284
122,"S02001189",60,87.39243444,15,-0.532256154596272,59.3545824109803,0.679173006122523
123,"S02001190",78,114.9102606,9,-0.981294925105615,78.5479368450392,0.683558947955595
124,"S02001191",112,106.1843596,32.5,0.777440259389309,114.343880669765,1.0768429653906
125,"S02001192",87,147.8272867,12.5,-0.719355642308498,88.9952543503171,0.602021834648996
126,"S02001193",89,106.0372327,7.5,-1.09355461773295,79.1412162274693,0.746353089498056
127,"S02001194",64,96.64764554,10,-0.906455130020724,65.6972662130628,0.679760648549606
128,"S02001195",140,129.1427597,28.5,0.478081079049747,137.628286481478,1.06570656226636
129,"S02001196",69,105.8473201,23,0.0664622060828504,71.5348550154413,0.675830573205427
130,"S02001197",83,103.7825066,28,0.440661181507302,82.5918758280502,0.795816930365509
131,"S02001198",82,110.3828715,15.5,-0.494836257053827,85.5384712430138,0.774925222370337
132,"S02001199",95,94.00919372,22,-0.00837758900203998,84.5226642890233,0.899089343758955
133,"S02001200",98,126.0165501,20,-0.158057179171821,97.1372876825341,0.770829606154518
134,"S02001201",65,121.8470114,16,-0.457416359511382,70.5354353485472,0.578885231062361
