display_id,area_id,area_name,observed,expected,risk_ratio,covariate,crude_log_risk,degree
G021,s02000280,Harestanes,71.0,82.72945886,0.8582190791329927,18.0,-0.14587830244362898,3.0
G022,s02000281,Kirkintilloch West,84.0,98.54936522,0.852364698772841,17.0,-0.15380605801749514,8.0
G023,s02000282,Barloch,43.0,87.81100992,0.4896880247610754,4.0,-0.702425952406891,2.0
G024,s02000283,Twechar and Harestanes East,37.0,58.80445096,0.6292040720721662,17.5,-0.4498766156620122,4.0
G025,s02000284,East Clober and Mains Estate,54.0,75.45745849,0.7156350224432269,15.5,-0.325368332071839,4.0
G026,s02000285,West Clober and Mains Estate,23.0,63.04681134,0.3648082989632129,3.5,-0.9868770664688467,4.0
G027,s02000286,Milton of Campsie,58.0,91.86182378,0.6313830665816551,9.0,-0.451258778370871,2.0
G028,s02000287,Lennoxtown,81.0,106.6323898,0.7596191002745397,7.0,-0.26878428961127643,4.0
G029,s02000611,Shettleston South,83.0,88.69325208,0.9358096366241621,18.0,-0.06033717880382383,4.0
G030,s02000613,Carmyle and Mount Vernon South,85.0,69.41011117,1.2246054438929954,22.0,0.20848382495009066,4.0
G031,s02000618,Baillieston East,105.0,105.1294433,0.9987687245748023,15.0,0.003518568691018409,5.0
G032,s02000619,Dalmarnock,110.0,81.05837468,1.35704670164255,48.0,0.30984595078521426,2.0
G033,s02000620,Braidfauld,123.0,116.8045139,1.053041495513642,37.5,0.055739440016548514,4.0
G034,s02000623,Mount Vernon North and Sandyhills,37.0,87.85767447,0.42113566314157413,8.0,-0.851377236634582,6.0
G035,s02000626,Baillieston West,90.0,89.41669071,1.0065234944993862,26.0,0.012042488972258347,3.0
G036,s02000629,Parkhead East and Braidfauld North,55.0,59.48863379,0.9245463628254557,37.0,-0.06940224481138646,4.0
G037,s02000630,Tollcross,106.0,69.54993903,1.5240847293090718,31.0,0.4260999434159265,5.0
G038,s02000632,Shettleston North,128.0,103.1370333,1.2410673053555827,35.0,0.2198703799423205,6.0
G039,s02000633,Parkhead West and Barrowfield,172.0,105.3163455,1.633174785769603,53.0,0.4934286014578637,7.0
G040,s02000635,"Calton, Galllowgate and Bridgeton",168.0,122.1077495,1.3758340538411118,35.0,0.32203190222132694,4.0
G041,s02000636,Garrowhill West,41.0,97.55096565,0.4202931229517768,8.0,-0.8546815388096127,6.0
G042,s02000640,Greenfield,125.0,125.9481046,0.992472259880281,34.0,-0.003564195284645244,6.0
G043,s02000643,Old Shettleston and Parkhead North,107.0,74.66200673,1.4331251554347286,46.0,0.36451949619443536,8.0
G044,s02000645,Garrowhill East and Swinton,47.0,84.86335508,0.5538315089674863,8.0,-0.5803126646006289,6.0
G045,s02000646,Barlanark,85.0,91.2947738,0.931050009348947,44.0,-0.06557716796067314,6.0
G046,s02000647,Gallowgate North and Bellgrove,68.0,70.3844261,0.9661228167632954,36.0,-0.027138273252571565,5.0
G047,s02000648,Carntyne West and Haghill,141.0,99.98750336,1.4101762246461595,38.0,0.3472545053041518,6.0
G048,s02000650,Dennistoun,56.0,72.4372567,0.7730828381853947,15.0,-0.24848012418438525,4.0
G049,s02000651,Anderston,58.0,66.24486715,0.8755395322730298,15.5,-0.12433123064589235,3.0
G050,s02000652,North Barlanark and Easterhouse South,91.0,65.59669526,1.3872650083866434,51.5,0.33281365473454905,5.0
G051,s02000653,Easterhouse East,83.0,62.16932035,1.3350636541099006,34.5,0.2949849957569217,3.0
G052,s02000654,"Cranhill, Lightburn and Queenslie South",174.0,140.627722,1.2373093834229925,41.5,0.21580861242668625,6.0
G053,s02000655,City Centre West,53.0,70.74429283,0.7491770414238232,15.0,-0.2793902126538712,4.0
G054,s02000657,Carntyne,97.0,97.64208151,0.9934241312754661,29.5,-0.0014561855034784799,5.0
G055,s02000658,City Centre East,139.0,180.1595854,0.7715381876095281,17.0,-0.25577844239951375,9.0
G056,s02000659,Dennistoun North and Alexandra Parade,116.0,132.6875095,0.8742345111240482,20.0,-0.1301055380545133,7.0
G057,s02000661,Finnieston and Kelvinhaugh,63.0,97.5467092,0.6458444422848865,10.0,-0.42929142610632276,3.0
G058,s02000662,Central Easterhouse,76.0,57.00895043,1.3331239994203836,44.0,0.2940824602373695,4.0
G059,s02000663,Craigend and Ruchazie,153.0,117.6640757,1.3003119183980467,38.0,0.26586681855124006,7.0
G060,s02000664,Hillhead,67.0,102.2691135,0.6551342600618123,17.0,-0.4154801086707147,6.0
G061,s02000665,Woodlands,76.0,88.98627122,0.854064328778378,16.0,-0.15119136104592013,7.0
G062,s02000666,"Roystonhill, Blochairn, and Provanmill",139.0,129.3541976,1.0745689168110923,33.5,0.07551024166770937,7.0
G063,s02000667,Riddrie and Hogganfield,114.0,127.5835446,0.8935321585351219,29.0,-0.10819657878518729,8.0
G064,s02000668,Glasgow Harbour and  Partick South,52.0,55.78524076,0.9321461965847756,16.0,-0.060696162293768285,5.0
G065,s02000669,Woodside,89.0,75.24226171,1.182845889761067,27.5,0.17352556135825026,6.0
G066,s02000670,Sighthill,72.0,61.39559465,1.1727225774170427,25.0,0.16624847765290518,4.0
G067,s02000671,Partick,58.0,74.4028976,0.7795395323420845,20.5,-0.24046813307940962,4.0
G068,s02000672,Kelvingrove and University,37.0,83.47375548,0.4432530893960445,9.0,-0.8001913438473358,6.0
G069,s02000673,Whiteinch,65.0,61.50139743,1.0568865540654107,39.5,0.06299024564786126,4.0
G070,s02000674,"Garthamlock, Auchinlea and Gartloch",97.0,74.22580837,1.306823086607228,22.0,0.27274046660829754,5.0
G071,s02000675,Firhill,78.0,102.7731478,0.7589531085667496,22.0,-0.26942548594069926,5.0
G072,s02000676,Cowlairs and Port Dundas,74.0,82.36911476,0.8983949896222,34.0,-0.10041142039322448,7.0
G073,s02000677,Partickhill and Hyndland,45.0,78.61215867,0.572430534427913,6.0,-0.5468140519729361,6.0
G074,s02000678,Blackhill and Barmulloch East,89.0,75.03754421,1.1860729310506843,39.0,0.17625004753094142,6.0
G075,s02000679,Broomhill,41.0,84.51764107,0.4851058250199221,7.0,-0.7112668553962114,5.0
G076,s02000680,Petershill,65.0,85.06878547,0.7640875515135058,26.0,-0.26141002741382646,6.0
G077,s02000681,Dowanhill,25.0,78.47937834,0.3185550208067563,7.0,-1.1241574418075317,5.0
G078,s02000682,Victoria Park,26.0,62.23790559,0.41775184678093535,9.0,-0.8538194957654945,6.0
G079,s02000683,North Kelvin,33.0,60.5430263,0.5450669055834759,8.0,-0.5918088519505686,6.0
G080,s02000684,Scotstoun South and West,106.0,71.73843154,1.477590152509766,34.0,0.39511837640115566,5.0
G081,s02000685,Keppochhill,121.0,87.8257959,1.377727338079267,44.0,0.3245590023298943,6.0
G082,s02000686,Scotstoun North and East,84.0,95.53690317,0.8792413948202713,8.0,-0.12276105911060586,5.0
G083,s02000687,Barmulloch,70.0,74.68039888,0.9373276127311441,29.5,-0.05760495003010835,5.0
G084,s02000688,Ruchill,90.0,120.0659289,0.7495881706371407,21.0,-0.2826911487071211,5.0
G085,s02000689,Kelvinside and Jordanhill,71.0,136.7435967,0.5192199248332334,4.0,-0.6484101656429226,10.0
G086,s02000690,Kelvindale,54.0,123.5241458,0.4371614930042285,6.5,-0.8182359478393528,7.0
G087,s02000691,Springburn,144.0,115.1570183,1.2504665553675594,38.0,0.22698293394641933,6.0
G088,s02000692,Possil Park,145.0,132.6230478,1.0933242932153457,35.0,0.09266520948413426,9.0
G089,s02000693,Wyndford,69.0,94.86851579,0.7273224359569165,46.0,-0.31116513604000406,4.0
G090,s02000694,Springburn East and Cowlairs,69.0,92.55372038,0.7455129811822265,39.0,-0.28646248423617227,6.0
G091,s02000695,Robroyston and Millerston,37.0,113.6256883,0.3256305907015571,9.0,-1.108568677148695,7.0
G092,s02000696,Yoker South,60.0,73.41191634,0.8173060041385646,35.0,-0.1934429053630744,5.0
G093,s02000697,Balornock,93.0,86.93644242,1.0697470176051862,29.0,0.0727841315160287,5.0
G094,s02000698,Knightswood Park East,81.0,85.09835924,0.9518397384320709,25.0,-0.04320473477061437,5.0
G095,s02000699,Knightswood East,87.0,93.4632044,0.9308476053063723,27.0,-0.06592902964664926,7.0
G096,s02000700,Maryhill West,55.0,47.65304501,1.1541759815864494,40.0,0.15243648902131746,6.0
G097,s02000701,Milton West,105.0,88.29383718,1.1892109727425486,38.0,0.17804064185291413,4.0
G098,s02000702,Anniesland East,61.0,86.25652691,0.7071928604735889,9.0,-0.3382885525546806,6.0
G099,s02000703,Knightswood West,70.0,62.87341343,1.1133481734363664,27.0,0.11448931543438956,5.0
G100,s02000704,Maryhill East,104.0,71.2339661,1.4599776720841604,34.0,0.38321731477375653,5.0
G101,s02000705,Anniesland West,148.0,139.8972358,1.0579194017213025,22.0,0.0596768351653747,6.0
G102,s02000706,Knightswood Park West,103.0,93.08000755,1.1065748994989204,28.0,0.10611219315831466,6.0
G103,s02000707,Yoker North,110.0,86.82163237,1.2669653518056747,25.5,0.24115970948932652,5.0
G104,s02000708,Milton East,85.0,78.1001706,1.088345894086946,36.0,0.09052413472045906,5.0
G105,s02000709,Blairdardie East,129.0,127.6956202,1.010214757545772,29.0,0.014031416261709673,7.0
G106,s02000710,Summerston North,80.0,89.52005117,0.8936545383344199,25.5,-0.10620545118309987,6.0
G107,s02000711,Blairdardie West,55.0,67.11866384,0.8194442030477703,16.0,-0.19007913417623357,7.0
G108,s02000712,Drumchapel South,88.0,74.70588321,1.1779527423915186,47.0,0.16944370514502172,7.0
G109,s02000713,Summerston Central and West,85.0,74.5575401,1.1400590723083688,22.0,0.13694519833066465,8.0
G110,s02000714,Drumry West,96.0,68.87211038,1.3938878810351913,38.5,0.33729169630733224,5.0
G111,s02000715,Drumchapel North,88.0,59.72261542,1.4734786710384158,45.0,0.3932917855932141,3.0
G112,s02000716,Drumry East,93.0,58.76786947,1.582497389112854,45.5,0.46436616832652167,6.0
G113,s02000923,Stepps,63.0,125.7642098,0.5009374296565572,10.5,-0.6833688970947529,10.0
G114,s02000925,Chryston and Muirhead,52.0,91.36114808,0.5691697301621738,16.0,-0.5540071427810758,5.0
G115,s02000926,Moodiesburn West,52.0,72.55551167,0.7166926233875734,27.0,-0.32353877748793325,2.0
G116,s02000927,Moodiesburn East,35.0,69.59429987,0.5029147511416727,6.5,-0.6731499690856051,3.0
G117,s02001184,IZ One,87.0,94.86185741,0.9171230922032185,32.0,-0.08078290743391303,4.0
G118,s02001185,IZ Two,102.0,109.0560986,0.9352984501501322,29.0,-0.061999617310577015,5.0
G119,s02001186,IZ Three,106.0,128.8913491,0.8223980952962187,32.0,-0.1908248092773679,7.0
G120,s02001187,IZ Four,88.0,118.3272927,0.7436999359320252,22.5,-0.29045189988481557,4.0
G121,s02001188,IZ Five,109.0,132.7412533,0.8211463828328943,28.0,-0.192477220182508,5.0
G122,s02001189,IZ Six,60.0,87.39243444,0.6865582860172352,15.0,-0.3677653514065513,8.0
G123,s02001190,IZ Seven,78.0,114.9102606,0.6787905587605986,9.0,-0.3810528563404123,4.0
G124,s02001191,IZ Eight,112.0,106.1843596,1.0547692750788131,32.5,0.057776396752059256,4.0
G125,s02001192,IZ Nine,87.0,147.8272867,0.588524635350694,12.5,-0.5244058171903649,3.0
G126,s02001193,IZ Ten,89.0,106.0372327,0.8393278260269046,7.5,-0.16955165904354796,8.0
G127,s02001194,IZ Eleven,64.0,96.64764554,0.6621992666496157,10.0,-0.4044066208730106,5.0
G128,s02001195,IZ Twelve,140.0,129.1427597,1.0840716144305842,28.5,0.08428903197262017,1.0
G129,s02001196,IZ Thirteen,69.0,105.8473201,0.6518823521919286,23.0,-0.42067092678693196,4.0
G130,s02001197,IZ Fourteen,83.0,103.7825066,0.7997494252080436,28.0,-0.2174507948070996,4.0
G131,s02001198,IZ Fifteen,82.0,110.3828715,0.7428688788912328,15.5,-0.2911566790089166,4.0
G132,s02001199,IZ Sixteen,95.0,94.00919372,1.0105394615227852,22.0,0.01573366446741531,7.0
G133,s02001200,IZ Seventeen,98.0,126.0165501,0.7776756300837663,20.0,-0.24635670014777933,3.0
G134,s02001201,IZ Eighteen,65.0,121.8470114,0.5334558414946893,16.0,-0.6207161102519114,2.0
