"index","area_id","observed","expected","covariate_raw","covariate_std","fitted_values","risk_carbayes"
80,"41150",713,716.88173639922,22.86,0.639978337435165,708.510999795529,0.988323406527643
81,"41171",384,401.109596255408,20.9,-0.278643783237238,376.05129747167,0.937527551029266
82,"41173",357,428.137929799826,18.08,-1.60033479359243,364.864949930304,0.852213561412077
83,"41190",1163,1170.81379148592,20.8,-0.325512258781747,1156.75752605619,0.987994448364084
84,"41210",474,469.658910127328,19.2,-1.07540786749391,461.781746898516,0.983227906340207
85,"41220",746,698.472354760935,22.34,0.396262264603711,738.924496298136,1.05791516480426
86,"41250",201,201.504165476356,26.76,2.46784888367106,204.043766121209,1.0126032166077
87,"41271",464,454.355534310381,24.76,1.53047937278086,454.54852036455,1.00042474678879
88,"41273",347,355.183515114996,24.2,1.2680159097316,348.560728291666,0.981353901457996
89,"41281",679,718.163534926118,22.82,0.62123094721736,674.548540836985,0.939268715316185
90,"41285",371,415.576571071116,18.88,-1.22538698923634,371.871980484128,0.894833843798407
91,"41287",336,428.25575218603,19.14,-1.10352895282062,356.722192398546,0.832965326391203
92,"41290",69,100.317785230907,13.92,-3.55006337624405,71.4179564657298,0.71191719694911
93,"41310",276,277.28041240325,19.02,-1.15977112347403,266.123038201961,0.959761405053513
94,"41360",953,1009.04777267516,22.28,0.368141179277005,964.089643952639,0.955444994835743
95,"41370",227,221.556786936989,22.92,0.668099422761869,226.492113462695,1.02227567295021
96,"41390",458,464.708692100272,23.68,1.02429983690015,458.751278518798,0.98718032676654
97,"41410",342,396.604666305987,19.98,-0.709833758246731,345.218054175266,0.870433667335939
98,"41430",193,235.422198221016,19.38,-0.991044611513794,199.798556213122,0.848681890335381
99,"41450",277,313.958069337963,18.6,-1.35661872076097,273.179545008506,0.870114743617053
100,"41461",423,381.342148906507,23.96,1.15553156842478,406.071986135337,1.06484947257926
101,"41463",438,570.829017204893,16.88,-2.16275650012655,446.340610373129,0.781916470467231
102,"41465",350,509.70942758229,16.32,-2.42521996317581,377.009987230059,0.739656688357393
103,"41480",722,689.466855928095,22.62,0.527493996128338,699.019780142018,1.01385552348425
104,"41500",355,343.777235608159,24.22,1.2773896048405,355.730147477539,1.03476935245068
105,"41550",365,352.47734992695,22.38,0.415009654821516,370.73300534269,1.05179242132728
106,"41570",485,550.763549026932,20,-0.700460063137829,492.888118373985,0.894917826796638
107,"41590",722,745.408720860609,21.22,-0.128664661494803,731.518195063478,0.981365222315761
108,"41610",423,490.612881178944,23.82,1.08991570266246,462.073366081155,0.941828850825912
109,"41630",343,362.847206826908,22.62,0.527493996128338,351.381227475153,0.968399979010383
110,"41650",374,327.764086676318,24.92,1.60546893365207,344.439143247899,1.05087517897605
111,"41670",271,263.364540657562,21.8,0.143172496663356,272.224816646354,1.03364263073028
112,"41800",138,129.046329211206,24.46,1.38987394614733,132.706406974754,1.02836250969647
113,"41820",179,179.448052565166,22.54,0.489999215692731,179.544482919314,1.0005373719735
114,"41830",318,312.608580148514,21.36,-0.0630487957324902,317.854612345013,1.01678147219762
115,"42110",510,556.96520009153,22.18,0.321272703732494,533.372277997874,0.957640222244085
116,"42130",642,578.160282248186,24.28,1.30551069016721,627.986332732279,1.08618034135853
117,"42150",518,483.443655267153,22.12,0.293151618405787,520.968015318107,1.07761889031353
118,"42170",215,192.74526226249,21.98,0.227535752643472,213.25395393089,1.10640309093808
119,"42190",133,107.023559245245,25.3,1.78356914072121,123.504576798005,1.15399429498503
120,"42210",186,164.752882258091,23.76,1.06179461733576,181.952254820807,1.10439497219704
121,"42230",187,180.56309775963,23.64,1.00555244668234,196.730489290244,1.08953873593893
122,"42720",208,201.238431919571,23.28,0.836825934722108,209.412869992892,1.04062066075226
123,"42730",164,151.360654020027,23.3,0.846199629831009,162.059989312151,1.07068769199893
124,"42750",141,125.057194460687,23.7,1.03367353200905,137.916757772045,1.1028294562885
125,"42760",134,127.688240839564,23.2,0.799331154286499,137.122625862336,1.07388609131695
126,"42770",131,109.130109741482,25.28,1.77419544561231,122.650085125074,1.12388858964422
127,"42780",111,113.104081424926,22.3,0.377514874385907,114.113204154149,1.00892207174587
128,"42790",56,62.6359692686259,21.26,-0.109917271276999,62.1708340182756,0.992573991337861
129,"42800",64,53.6148924764447,21.06,-0.20365422236602,55.9973129117318,1.04443579619849
130,"42810",82,75.5216756658265,24.38,1.35237916571172,80.0130632205367,1.05947150291771
131,"42820",97,88.4957392096477,23.38,0.883694410266619,96.2760853555329,1.08791774853085
132,"42830",106,89.0052128024749,23.02,0.71496789830638,98.1024431523239,1.10221008481872
133,"43111",319,310.372038850312,21.52,0.011940765138728,327.815258846498,1.05620100335326
134,"43112",335,322.422942103823,20.1,-0.653591587593319,338.504381455396,1.0498768457562
135,"43113",370,320.003558769367,21.98,0.227535752643474,361.543564709178,1.12981107491292
136,"43114",314,267.836793680741,22.54,0.489999215692731,300.831337111498,1.12318898750739
137,"43130",472,457.605426340325,24.58,1.44611611680074,483.581610393678,1.05676546334054
138,"43150",293,314.904288836779,24.02,1.18365265375148,321.400628628052,1.02062956911533
139,"43720",145,130.436071965046,23.14,0.771210068959795,143.601911152868,1.10093710267011
140,"43730",200,168.058509728365,21.46,-0.0161803201879792,188.625377056438,1.12237920805864
141,"43740",193,171.544291711342,22.34,0.396262264603711,190.592225286002,1.11103799132361
142,"43745",91,69.5097701328233,23.8,1.08054200755356,79.0406301183769,1.13711540071765
143,"43750",156,150.046638390098,25.28,1.77419544561231,161.556035504189,1.07670546463139
144,"43760",168,146.43609722778,21.7,0.0963040211188463,164.13298622207,1.12085059168685
145,"43770",256,223.447040115093,25.34,1.80231653093902,245.359212417726,1.09806427640011
146,"43800",129,98.9966106871831,24.12,1.23052112929599,114.223983043274,1.1538171079837
147,"44131",441,406.56158621038,23.9,1.12741048309807,440.169484998122,1.08266373392776
148,"44133",402,377.886743468332,23.9,1.12741048309807,402.391727792992,1.06484743047546
149,"44150",323,314.057646525501,21.02,-0.222401612583825,323.38433587203,1.02969738024122
150,"44180",332,285.963264555055,23.76,1.06179461733576,315.451335875428,1.10311838958145
151,"44200",496,461.622193824858,22.08,0.274404228187983,491.241371620387,1.06416324473075
152,"44210",355,363.218813272259,22.74,0.583736166781751,364.637899701597,1.00390697391623
153,"44230",362,355.778602025844,23.84,1.09928939777136,357.396564126706,1.0045476655753
154,"44250",39,53.1717446359217,17.04,-2.08776693925533,45.8787564341492,0.86284090823596
155,"44270",375,359.45579589095,23.44,0.911815495593324,374.496322616188,1.04184249328338
156,"44710",186,181.729859552742,21.52,0.0119407651387263,188.252003518316,1.03588922580816
157,"44760",240,264.007149098379,21.34,-0.072422490841392,260.229839389967,0.985692396128999
158,"44770",258,219.665008124534,22.06,0.265030533079081,247.608858455657,1.12721120477814
159,"44790",116,132.373095254951,21.88,0.180667277098965,131.400975241593,0.992656211509705
160,"44800",290,270.160542921581,20.82,-0.316138563672845,284.385228260531,1.05265271229144
161,"44810",289,280.429685176089,21.5,0.00256707002982612,288.994354047542,1.03054123484136
162,"44825",220,207.040809753668,22.74,0.583736166781753,217.2075337056,1.04910492749728
163,"45111",542,576.533843648668,19.42,-0.97229722129599,544.586708052963,0.944587579814008
164,"45113",440,467.545802720661,19.42,-0.97229722129599,443.129677852984,0.947778111308884
165,"45130",563,531.440506110131,21.06,-0.203654222366023,551.773263973544,1.03825970664569
166,"45140",589,610.30017237205,21.28,-0.100543576168099,593.501538246803,0.972474800293837
167,"45180",357,341.746120266194,22.46,0.452504435257123,352.701451481871,1.03205692929928
168,"45190",265,255.759818580185,20.88,-0.288017478346138,267.379518220866,1.04543207648952
169,"45210",278,302.29156549886,21.78,0.133798801554454,290.337438860636,0.960454977900238
170,"45710",204,236.232251619589,21.24,-0.119290966385903,226.782808635272,0.95999935267292
171,"45720",115,101.516970619522,20.04,-0.681712672920026,107.435679452584,1.05830265419606
172,"45730",108,93.6666891595025,19.06,-1.14102373325623,101.712094741461,1.08589398914547
173,"45740",91,85.7594771359174,21.26,-0.109917271277001,90.3795649496227,1.05387262105601
174,"45750",123,118.730659548054,20.1,-0.653591587593319,122.843451802174,1.03463968169448
175,"45770",133,110.991572039738,20.58,-0.428622904979671,117.856102392116,1.06184731170327
176,"45790",250,212.885489605836,21.56,0.03068815535653,235.892029936826,1.10807002569121
177,"45800",194,195.784842389522,21.78,0.133798801554454,198.613198425226,1.01444624620162
178,"46110",458,393.019761694798,22.32,0.386888569494809,451.162479013737,1.14793840662926
179,"46130",566,572.516168280986,22.04,0.255656837970179,563.285130576555,0.98387637202955
180,"46150",430,489.656928525426,20.2,-0.606723112048809,457.867510835071,0.935078182624544
181,"46170",275,283.242880653463,20.48,-0.47549138052418,290.406536656977,1.02529156597683
182,"46230",226,227.801811684594,20.98,-0.241149002801629,227.987198360374,1.00081380685434
183,"46710",132,163.079439579472,19.22,-1.06603417238501,156.472000241029,0.95948330853061
184,"46720",135,120.468801579177,20.76,-0.344259648999551,124.940804352278,1.03712166730705
185,"46730",118,99.3432225258438,21.58,0.0400618504654335,104.963050012615,1.0565698126544
186,"46770",301,302.668612661928,16.36,-2.406472572958,301.228801686296,0.995242945864228
187,"46780",157,182.603700879542,22.56,0.499372910801633,169.497794038972,0.928227594635582
188,"46790",205,187.16334912788,22.12,0.293151618405787,190.138613932795,1.0158966208864
189,"46800",149,151.88783383438,20.18,-0.616096807157711,153.403421844091,1.00997833711529
190,"46810",147,137.488604746929,19.96,-0.719207453355633,148.47464697553,1.07990511103682
191,"46820",306,252.667702439249,22.68,0.555615081455045,295.792767656066,1.1706789779639
192,"46830",184,163.059179302902,22.18,0.321272703732494,177.665294758571,1.08957554869411
193,"46840",212,191.130088669557,19.44,-0.962923526187086,209.625857927364,1.09677057854446
194,"46860",154,133.513451232125,20.44,-0.494238770741985,146.931081406553,1.10049646721438
195,"46870",207,173.652826078097,22.72,0.574362471672851,196.980604382783,1.13433572508745
196,"46880",138,152.281718107817,20.62,-0.409875514761867,156.330784871012,1.02658931625875
197,"46900",143,114.844213432239,22.9,0.658725727652967,134.29918760524,1.16940317314707
198,"46910",159,162.961366639436,23.76,1.06179461733576,168.192833341841,1.0321024965014
199,"47111",454,408.570716894267,22.38,0.415009654821516,454.103350161881,1.11144370211778
200,"47113",506,475.445025157653,21.96,0.21816205753457,519.334710713627,1.09231285055811
201,"47130",685,601.280307152125,22.2,0.330646398841396,682.879527544695,1.13570911839613
202,"47150",401,357.269028146267,22,0.236909447752376,397.162266209578,1.11166161889347
203,"47170",479,437.222143693938,20.84,-0.306764868563943,487.241080713507,1.11440165540788
204,"47190",484,442.071345966046,19.86,-0.766075928900144,488.79050765154,1.10568240197383
205,"47210",309,310.424180801027,22.06,0.265030533079081,330.959964622374,1.06615394383374
206,"47230",400,307.381045267225,24.4,1.36175286082062,368.540267090479,1.19896874828467
207,"47250",420,342.363921075507,21.72,0.105677716227746,400.980327449997,1.17121081622839
208,"47280",293,234.367300831743,23.12,0.76183637385089,274.376838682211,1.17071296937959
209,"47290",464,460.395071222454,22.68,0.555615081455045,488.277666889614,1.06056232442525
210,"47720",120,108.024475471563,24.22,1.2773896048405,123.667856607469,1.14481330335202
211,"47730",296,245.349669322313,25,1.64296371408769,291.292602149261,1.18725492051344
212,"47750",138,106.237786280595,21.16,-0.15678574682151,124.187098583474,1.16895412575213
213,"47760",88,71.615876455316,21.04,-0.213027917474923,81.7572270359955,1.14160757478137
214,"47770",154,151.326768839841,19.18,-1.08478156260281,163.846990158681,1.08273632890485
215,"47820",184,173.826966765,21.18,-0.147412051712609,194.245700573167,1.11746585807812
216,"47830",110,111.351859949826,24.88,1.58672154343427,120.647386721794,1.08347886399164
217,"47840",181,154.144996926009,23.74,1.05242092222685,172.995966570403,1.12229374952366
218,"47850",211,201.235265139955,25.38,1.82106392115682,219.985282912777,1.09317461211275
219,"47900",240,189.753945331716,20.12,-0.644217892484418,225.777372794246,1.18984283778425
220,"47920",164,135.304617956853,24.52,1.41799503147403,153.961316328263,1.13788663427112
221,"47930",168,155.291721915675,19.34,-1.0097920017316,170.096395390434,1.09533459538042
222,"48121",352,342.856016221249,20.22,-0.597349416939907,362.216524569992,1.05646833490665
223,"48123",185,209.593707809177,20.22,-0.597349416939907,200.470527196975,0.956472068233513
224,"48125",422,376.020610860162,20.22,-0.597349416939907,424.794262018213,1.12971004713406
225,"48127",376,334.324388523939,20.22,-0.597349416939907,373.795853158945,1.11806337195224
226,"48129",287,280.957236303525,20.22,-0.597349416939907,283.581938401689,1.00934199856425
227,"48170",659,612.332629788314,18,-1.63782957402804,666.464806985849,1.08840322165462
228,"48220",340,258.569361080185,24.1,1.22114743418709,336.690450980895,1.30212817781023
229,"48240",317,257.612156914229,20.82,-0.316138563672845,306.349862988223,1.18919024108875
230,"48250",661,636.512109957273,21.08,-0.194280527257118,656.488406732584,1.03138400112553
231,"48270",366,308.097350066494,21.28,-0.100543576168099,347.915409127888,1.12923856389158
232,"48330",437,466.481478804045,22.84,0.63060464232626,464.02078597055,0.994724993498554
233,"48720",129,113.955825081483,21.52,0.0119407651387263,125.821265470071,1.10412315807554
234,"48730",207,172.319622153805,21.36,-0.0630487957324885,196.101420037751,1.13800980751176
235,"48740",243,205.453905626508,22.12,0.293151618405789,233.580626658619,1.13690039596153
236,"48820",225,176.427287752567,23.2,0.799331154286499,218.526297913574,1.23861960752948
237,"48850",187,177.135615407664,19.64,-0.869186575098068,188.372508719481,1.06343666848678
238,"48860",140,141.706413840503,18.24,-1.52534523272121,148.052060750156,1.04478023780064
239,"48870",156,147.385500295257,21.02,-0.222401612583825,155.062368791342,1.05208699960787
240,"48880",182,191.950376261057,21.36,-0.0630487957324885,199.421600644393,1.03892268683639
241,"48890",215,199.25789004063,22.52,0.480625520583829,216.941051764602,1.08874510173909
